aS_vs_dE_abscissa,aS_vs_dE_spline,aS_vs_dE_regression,aS_vs_dS_abscissa,aS_vs_dS_spline,aS_vs_dS_regression,aS_vs_initT_abscissa,aS_vs_initT_spline,aS_vs_initT_regression,aS_vs_lBt0_abscissa,aS_vs_lBt0_spline,aS_vs_lBt0_regression,aS_vs_lae_abscissa,aS_vs_lae_spline,aS_vs_lae_regression,aS_vs_lk_abscissa,aS_vs_lk_spline,aS_vs_lk_regression,aS_vs_lw_abscissa,aS_vs_lw_spline,aS_vs_lw_regression,dE_vs_aS_abscissa,dE_vs_aS_spline,dE_vs_aS_regression,dE_vs_dS_abscissa,dE_vs_dS_spline,dE_vs_dS_regression,dE_vs_initT_abscissa,dE_vs_initT_spline,dE_vs_initT_regression,dE_vs_lBt0_abscissa,dE_vs_lBt0_spline,dE_vs_lBt0_regression,dE_vs_lae_abscissa,dE_vs_lae_spline,dE_vs_lae_regression,dE_vs_lk_abscissa,dE_vs_lk_spline,dE_vs_lk_regression,dE_vs_lw_abscissa,dE_vs_lw_spline,dE_vs_lw_regression,dS_vs_aS_abscissa,dS_vs_aS_spline,dS_vs_aS_regression,dS_vs_dE_abscissa,dS_vs_dE_spline,dS_vs_dE_regression,dS_vs_initT_abscissa,dS_vs_initT_spline,dS_vs_initT_regression,dS_vs_lBt0_abscissa,dS_vs_lBt0_spline,dS_vs_lBt0_regression,dS_vs_lae_abscissa,dS_vs_lae_spline,dS_vs_lae_regression,dS_vs_lk_abscissa,dS_vs_lk_spline,dS_vs_lk_regression,dS_vs_lw_abscissa,dS_vs_lw_spline,dS_vs_lw_regression,initT_vs_aS_abscissa,initT_vs_aS_spline,initT_vs_aS_regression,initT_vs_dE_abscissa,initT_vs_dE_spline,initT_vs_dE_regression,initT_vs_dS_abscissa,initT_vs_dS_spline,initT_vs_dS_regression,initT_vs_lBt0_abscissa,initT_vs_lBt0_spline,initT_vs_lBt0_regression,initT_vs_lae_abscissa,initT_vs_lae_spline,initT_vs_lae_regression,initT_vs_lk_abscissa,initT_vs_lk_spline,initT_vs_lk_regression,initT_vs_lw_abscissa,initT_vs_lw_spline,initT_vs_lw_regression,lBt0_vs_aS_abscissa,lBt0_vs_aS_spline,lBt0_vs_aS_regression,lBt0_vs_dE_abscissa,lBt0_vs_dE_spline,lBt0_vs_dE_regression,lBt0_vs_dS_abscissa,lBt0_vs_dS_spline,lBt0_vs_dS_regression,lBt0_vs_initT_abscissa,lBt0_vs_initT_spline,lBt0_vs_initT_regression,lBt0_vs_lae_abscissa,lBt0_vs_lae_spline,lBt0_vs_lae_regression,lBt0_vs_lk_abscissa,lBt0_vs_lk_spline,lBt0_vs_lk_regression,lBt0_vs_lw_abscissa,lBt0_vs_lw_spline,lBt0_vs_lw_regression,lae_vs_aS_abscissa,lae_vs_aS_spline,lae_vs_aS_regression,lae_vs_dE_abscissa,lae_vs_dE_spline,lae_vs_dE_regression,lae_vs_dS_abscissa,lae_vs_dS_spline,lae_vs_dS_regression,lae_vs_initT_abscissa,lae_vs_initT_spline,lae_vs_initT_regression,lae_vs_lBt0_abscissa,lae_vs_lBt0_spline,lae_vs_lBt0_regression,lae_vs_lk_abscissa,lae_vs_lk_spline,lae_vs_lk_regression,lae_vs_lw_abscissa,lae_vs_lw_spline,lae_vs_lw_regression,lk_vs_aS_abscissa,lk_vs_aS_spline,lk_vs_aS_regression,lk_vs_dE_abscissa,lk_vs_dE_spline,lk_vs_dE_regression,lk_vs_dS_abscissa,lk_vs_dS_spline,lk_vs_dS_regression,lk_vs_initT_abscissa,lk_vs_initT_spline,lk_vs_initT_regression,lk_vs_lBt0_abscissa,lk_vs_lBt0_spline,lk_vs_lBt0_regression,lk_vs_lae_abscissa,lk_vs_lae_spline,lk_vs_lae_regression,lk_vs_lw_abscissa,lk_vs_lw_spline,lk_vs_lw_regression,lw_vs_aS_abscissa,lw_vs_aS_spline,lw_vs_aS_regression,lw_vs_dE_abscissa,lw_vs_dE_spline,lw_vs_dE_regression,lw_vs_dS_abscissa,lw_vs_dS_spline,lw_vs_dS_regression,lw_vs_initT_abscissa,lw_vs_initT_spline,lw_vs_initT_regression,lw_vs_lBt0_abscissa,lw_vs_lBt0_spline,lw_vs_lBt0_regression,lw_vs_lae_abscissa,lw_vs_lae_spline,lw_vs_lae_regression,lw_vs_lk_abscissa,lw_vs_lk_spline,lw_vs_lk_regression
0.699682,-0.00342606,0.00120255,-0.00501238,0.000178757,0.000217976,-1.83434,0.00278817,0.000311792,-0.00185781,-0.000649841,0.000566028,-0.109124,0.00149967,0.000298575,-0.14545,0.0044314,0.000543618,-0.256042,-0.000514621,0.000512816,-0.0152962,-0.122281,-0.0816192,-0.00501238,-0.114779,0.0390961,-1.83434,0.237029,0.106152,-0.00185781,-0.00947865,-0.041032,-0.109124,0.0645573,0.0535356,-0.14545,0.318242,0.0699039,-0.256042,-0.0791966,0.0781218,-0.0152962,-0.00573238,0.000630346,0.699682,-0.0040161,-0.00501992,-1.83434,-0.00682905,-0.000259831,-0.00185781,0.00296953,-0.000901217,-0.109124,-0.00664698,-0.000486749,-0.14545,0.000197794,-0.000994488,-0.256042,-0.00558961,-0.00233588,-0.0152962,0.149502,-0.0242519,0.699682,-0.295753,-0.353226,-0.00501238,0.112275,-0.0643821,-0.00185781,0.0726026,-0.144558,-0.109124,-0.288924,-0.148319,-0.14545,-0.275253,-0.199585,-0.256042,-0.0083561,-0.285641,-0.0152962,0.00166815,0.00108051,0.699682,0.00240662,0.00128597,-0.00501238,0.000893572,0.000386331,-1.83434,-0.000151398,-2.63829e-05,-0.109124,-0.000351118,0.000481843,-0.14545,0.00141623,0.000935269,-0.256042,0.000300171,0.00055137,-0.0152962,-0.0274701,0.0169408,0.699682,0.0358522,-0.00874519,-0.00501238,0.0265736,0.0108291,-1.83434,0.0649125,-0.000822667,-0.00185781,0.0269767,0.011879,-0.14545,-0.0192837,0.00622224,-0.256042,-0.0640445,0.00880147,-0.0152962,0.0177679,0.0159033,0.699682,-0.0462025,-0.0736783,-0.00501238,-0.130051,-0.0192186,-1.83434,-0.0373168,-0.0577717,-0.00185781,-0.0477848,0.0100186,-0.109124,-0.108405,-0.0259734,-0.256042,-0.0366523,-0.00586952,-0.0152962,-0.0738559,0.00557994,0.699682,-0.326799,-0.14519,-0.00501238,-0.145999,-0.0604243,-1.83434,-0.157736,-0.151731,-0.00185781,-0.069569,-0.031923,-0.109124,-0.123094,-0.0483672,-0.14545,0.0159422,-0.025347
0.760616,-0.00321845,0.00129625,-0.00265683,-0.0013558,0.000176646,-1.6199,-0.000358562,0.000290447,-0.00139638,-0.00322387,0.000480291,-0.0902531,0.000507906,0.00027306,-0.117847,0.00279302,0.000457397,-0.200749,-0.00111484,0.000416457,-0.0141126,-0.0836572,-0.0749034,-0.00265683,-0.130067,0.0224334,-1.6199,-0.112202,0.0940019,-0.00139638,-0.00359942,-0.0316724,-0.0902531,0.0051168,0.046078,-0.117847,0.44849,0.0563829,-0.200749,0.0100856,0.0596767,-0.0141126,-0.00701565,0.000557042,0.760616,-0.00493219,-0.00543226,-1.6199,0.000280435,-0.000267779,-0.00139638,0.0120488,-0.00078648,-0.0902531,-0.00221448,-0.000461465,-0.117847,0.00381143,-0.000853048,-0.200749,-0.00608887,-0.00182212,-0.0141126,0.213595,-0.0274317,0.760616,-0.504988,-0.37848,-0.00265683,0.253273,-0.0650497,-0.00139638,-0.203106,-0.128848,-0.0902531,-0.349768,-0.135375,-0.117847,-0.454272,-0.171286,-0.200749,-0.165711,-0.229439,-0.0141126,0.00084227,0.00103277,0.760616,0.00210316,0.0013587,-0.00265683,0.0015084,0.000422356,-1.6199,-0.000140124,3.23472e-05,-0.0902531,6.54345e-05,0.000478109,-0.117847,0.00080425,0.000834382,-0.200749,0.00145906,0.000527513,-0.0141126,0.0252667,0.0165089,0.760616,0.0171666,-0.0105067,-0.00265683,0.0276294,0.0110704,-1.6199,0.0531552,0.000648261,-0.00139638,0.0560562,0.0117655,-0.117847,-0.106218,0.00729758,-0.200749,0.0323258,0.00944232,-0.0141126,0.0343627,0.0135427,0.760616,-0.0861191,-0.0788433,-0.00265683,-0.0442007,-0.0170352,-1.6199,-0.0508738,-0.0525706,-0.00139638,-0.0414175,0.00505864,-0.0902531,-0.0317957,-0.0242342,-0.200749,-0.13477,-0.00817059,-0.0141126,-0.0168003,0.0021096,0.760616,-0.284347,-0.154459,-0.00265683,-0.160981,-0.0499919,-1.6199,-0.106281,-0.138144,-0.00139638,0.0156883,-0.0334658,-0.0902531,-0.0697423,-0.0470038,-0.117847,0.116473,-0.0283739
0.82155,-0.00149144,0.00138996,-0.000301267,-0.00431149,0.000135315,-1.40547,-0.0028303,0.000269101,-0.000934938,-0.00248065,0.000394554,-0.0713822,-0.000749514,0.000247545,-0.0902452,-0.00130757,0.000371175,-0.145456,0.000992925,0.000320098,-0.0129289,0.00552316,-0.0681876,-0.000301267,-0.0104597,0.00577065,-1.40547,-0.0245859,0.081852,-0.000934938,0.0902953,-0.0223128,-0.0713822,-0.0834425,0.0386204,-0.0902452,0.115269,0.0428619,-0.145456,0.165013,0.0412315,-0.0129289,-0.000346846,0.000483738,0.82155,-0.00558262,-0.0058446,-1.40547,0.0029977,-0.000275728,-0.000934938,0.0116419,-0.000671744,-0.0713822,0.00220612,-0.000436181,-0.0902452,-0.000647973,-0.000711607,-0.145456,-0.00144465,-0.00130835,-0.0129289,-0.240787,-0.0306116,0.82155,-0.681471,-0.403734,-0.000301267,0.279177,-0.0657173,-0.000934938,-0.0253628,-0.113137,-0.0713822,-0.258077,-0.122431,-0.0902452,-0.297976,-0.142986,-0.145456,-0.490613,-0.173238,-0.0129289,-1.79716e-05,0.000985022,0.82155,0.00145637,0.00143142,-0.000301267,0.000786071,0.000458381,-1.40547,-0.00122143,9.10773e-05,-0.0713822,0.00023589,0.000474375,-0.0902452,0.000965596,0.000733495,-0.145456,0.00271722,0.000503656,-0.0129289,0.0140421,0.016077,0.82155,-0.000387723,-0.0122681,-0.000301267,-0.0199666,0.0113117,-1.40547,-0.00883947,0.00211919,-0.000934938,0.032948,0.0116519,-0.0902452,-0.0479635,0.00837293,-0.145456,0.0719187,0.0100832,-0.0129289,-0.00769832,0.0111821,0.82155,-0.136689,-0.0840083,-0.000301267,0.0292096,-0.0148519,-1.40547,-0.107392,-0.0473695,-0.000934938,-0.0476208,9.86414e-05,-0.0713822,0.0489113,-0.0224951,-0.145456,-0.117589,-0.0104717,-0.0129289,0.0313363,-0.00136075,0.82155,-0.215216,-0.163727,-0.000301267,-0.0548052,-0.0395594,-1.40547,-0.18389,-0.124556,-0.000934938,0.0173885,-0.0350087,-0.0713822,-0.0237871,-0.0456405,-0.0902452,0.11435,-0.0314009
0.882484,0.00086818,0.00148366,0.00205429,-0.00208629,9.39846e-05,-1.19103,-0.0019625,0.000247756,-0.000473501,-6.67006e-05,0.000308817,-0.0525114,0.00109701,0.00022203,-0.062643,-0.00336622,0.000284954,-0.0901629,0.00209646,0.000223739,-0.0117453,0.0485409,-0.0614718,0.00205429,0.169763,-0.0108921,-1.19103,0.0222112,0.069702,-0.000473501,0.17613,-0.0129532,-0.0525114,-0.0411022,0.0311627,-0.062643,-0.280954,0.0293409,-0.0901629,-0.0920152,0.0227864,-0.0117453,0.00582344,0.000410434,0.882484,-0.00567404,-0.00625694,-1.19103,0.00411421,-0.000283676,-0.000473501,0.00448487,-0.000557008,-0.0525114,-0.000121737,-0.000410897,-0.062643,-0.00558944,-0.000570166,-0.0901629,0.00236562,-0.000794587,-0.0117453,-0.460605,-0.0337914,0.882484,-0.713749,-0.428987,0.00205429,0.112102,-0.0663849,-0.000473501,0.115864,-0.097426,-0.0525114,-0.215484,-0.109487,-0.062643,-0.0286811,-0.114686,-0.0901629,-0.17475,-0.117037,-0.0117453,0.000538221,0.000937277,0.882484,0.000821402,0.00150414,0.00205429,-0.000250967,0.000494406,-1.19103,-0.00136189,0.000149807,-0.0525114,-0.000741091,0.000470641,-0.062643,0.00152801,0.000632608,-0.0901629,0.0019807,0.0004798,-0.0117453,-0.0185902,0.015645,0.882484,-0.014432,-0.0140296,0.00205429,0.0128076,0.0115531,-1.19103,0.0090009,0.00359012,-0.000473501,-0.0197131,0.0115384,-0.062643,0.065964,0.00944827,-0.0901629,0.00212196,0.010724,-0.0117453,-0.0489776,0.00882147,0.882484,-0.159832,-0.0891733,0.00205429,-0.0460272,-0.0126685,-1.19103,-0.126404,-0.0421685,-0.000473501,-0.0740064,-0.00486136,-0.0525114,0.0520381,-0.0207559,-0.0901629,-0.0142768,-0.0127727,-0.0117453,0.0319088,-0.00483109,0.882484,-0.172442,-0.172996,0.00205429,0.0702931,-0.0291269,-1.19103,-0.0769902,-0.110969,-0.000473501,-0.0246827,-0.0365516,-0.0525114,-0.135211,-0.0442771,-0.062643,0.0894743,-0.0344278
0.943418,0.00289693,0.00157736,0.00440985,0.000663279,5.26541e-05,-0.976596,-0.000941297,0.00022641,-1.20633e-05,0.000980711,0.00022308,-0.0336405,0.00334493,0.000196515,-0.0350407,0.000514423,0.000198732,-0.0348699,0.0016946,0.00012738,-0.0105617,-0.010331,-0.054756,0.00440985,0.114644,-0.0275548,-0.976596,-0.306893,0.057552,-1.20633e-05,0.129713,-0.00359356,-0.0336405,0.0265263,0.0237051,-0.0350407,-0.238943,0.0158199,-0.0348699,-0.243292,0.00434128,-0.0105617,0.00362292,0.00033713,0.943418,-0.0051267,-0.00666928,-0.976596,0.00908577,-0.000291624,-1.20633e-05,-0.00209532,-0.000442272,-0.0336405,-0.00309292,-0.000385613,-0.0350407,-0.00204554,-0.000428726,-0.0348699,-0.00700657,-0.000280822,-0.0105617,0.0866608,-0.0369712,0.943418,-0.549915,-0.454241,0.00440985,-0.333907,-0.0670525,-1.20633e-05,-0.407009,-0.0817153,-0.0336405,-0.422414,-0.0965426,-0.0350407,0.0088537,-0.0863865,-0.0348699,0.563859,-0.0608354,-0.0105617,0.00258036,0.000889532,0.943418,0.000504685,0.00157686,0.00440985,-0.000465446,0.000530431,-0.976596,0.000110417,0.000208538,-0.0336405,-0.00173535,0.000466907,-0.0350407,0.00185739,0.000531721,-0.0348699,-0.0021492,0.000455943,-0.0105617,-0.0139203,0.0152131,0.943418,-0.0238758,-0.015791,0.00440985,0.067026,0.0117944,-0.976596,0.0966107,0.00506105,-1.20633e-05,-0.0578307,0.0114249,-0.0350407,0.0992814,0.0105236,-0.0348699,-0.0133897,0.0113649,-0.0105617,-0.0279091,0.00646086,0.943418,-0.130974,-0.0943383,0.00440985,-0.087598,-0.0104851,-0.976596,-0.0987447,-0.0369674,-1.20633e-05,-0.115877,-0.00982136,-0.0336405,0.0341217,-0.0190168,-0.0348699,0.0229681,-0.0150738,-0.0105617,0.000665837,-0.00830143,0.943418,-0.193563,-0.182265,0.00440985,0.0328963,-0.0186944,-0.976596,0.165253,-0.097382,-1.20633e-05,-0.0280213,-0.0380945,-0.0336405,-0.282162,-0.0429137,-0.0350407,0.1379,-0.0374547
1.00435,0.00400419,0.00167106,0.00676541,-0.00473005,1.13236e-05,-0.76216,-0.000290923,0.000205065,0.000449374,0.000320006,0.000137343,-0.0147696,0.00318712,0.000170999,-0.00743843,0.00510474,0.000112511,0.0204231,-0.000526775,3.10209e-05,-0.0093781,-0.0366578,-0.0480401,0.00676541,-0.217996,-0.0442175,-0.76216,-0.0575499,0.0454021,0.000449374,0.0204936,0.00576606,-0.0147696,0.015571,0.0162475,-0.00743843,0.0308075,0.00229885,0.0204231,0.268145,-0.0141038,-0.0093781,0.0015002,0.000263826,1.00435,-0.00434019,-0.00708162,-0.76216,0.00516368,-0.000299573,0.000449374,-0.00353798,-0.000327536,-0.0147696,-0.00111434,-0.000360329,-0.00743843,0.00356575,-0.000287285,0.0204231,-0.010578,0.000232942,-0.0093781,0.294434,-0.0401511,1.00435,-0.285038,-0.479495,0.00676541,-0.684972,-0.0677201,0.000449374,-0.892297,-0.0660046,-0.0147696,-0.769335,-0.0835986,-0.00743843,-0.160637,-0.0580868,0.0204231,-0.764114,-0.00463404,-0.0093781,0.00292951,0.000841787,1.00435,0.000567767,0.00164959,0.00676541,0.000464933,0.000566457,-0.76216,-3.73397e-05,0.000267268,-0.0147696,-0.00130554,0.000463173,-0.00743843,0.00188869,0.000430834,0.0204231,0.000553175,0.000432086,-0.0093781,-0.0214326,0.0147812,1.00435,-0.0299161,-0.0175525,0.00676541,-0.00834436,0.0120357,-0.76216,0.0502244,0.00653197,0.000449374,-0.0674504,0.0113114,-0.00743843,0.0620131,0.011599,0.0204231,-0.0795281,0.0120057,-0.0093781,-0.00275753,0.00410025,1.00435,-0.0652005,-0.0995032,0.00676541,0.0690804,-0.00830175,-0.76216,-0.0572425,-0.0317663,0.000449374,-0.119476,-0.0147814,-0.0147696,0.0434777,-0.0172776,0.0204231,-0.0687321,-0.0173749,-0.0093781,0.0116248,-0.0117718,1.00435,-0.263034,-0.191533,0.00676541,-0.165968,-0.00826196,-0.76216,-0.0176458,-0.0837948,0.000449374,-0.00106266,-0.0396373,-0.0147696,-0.291102,-0.0415503,-0.00743843,0.167127,-0.0404816
1.06529,0.00384258,0.00176476,0.00912097,-0.00519709,-3.00069e-05,-0.547724,0.000486156,0.000183719,0.000910812,-0.00154923,5.16063e-05,0.00410126,0.00123062,0.000145484,0.0201638,0.00261394,2.62898e-05,0.0757161,-0.000561428,-6.53381e-05,-0.00819448,0.0199236,-0.0413243,0.00912097,-0.176461,-0.0608803,-0.547724,0.28703,0.0332521,0.000910812,-0.0204198,0.0151257,0.00410126,-0.00196121,0.00878983,0.0201638,0.0946315,-0.0112222,0.0757161,0.255205,-0.032549,-0.00819448,0.00280252,0.000190522,1.06529,-0.0042364,-0.00749395,-0.547724,-0.00109743,-0.000307521,0.000910812,0.00390543,-0.000212799,0.00410126,0.00194052,-0.000335045,0.0201638,0.000329068,-0.000145844,0.0757161,-0.0064068,0.000746707,-0.00819448,-0.283981,-0.0433309,1.06529,-0.170732,-0.504748,0.00912097,-0.25648,-0.0683877,0.000910812,-0.175771,-0.0502938,0.00410126,-0.327046,-0.0706546,0.0201638,-0.3826,-0.0297871,0.0757161,-0.823567,0.0515673,-0.00819448,0.00054997,0.000794041,1.06529,0.000842864,0.00172231,0.00912097,0.00204178,0.000602482,-0.547724,-0.00168399,0.000325998,0.00410126,0.00142455,0.000459439,0.0201638,0.00173477,0.000329947,0.0757161,0.00178106,0.000408229,-0.00819448,-0.0549029,0.0143492,1.06529,-0.0365485,-0.019314,0.00912097,-0.0310207,0.0122771,-0.547724,-0.0270671,0.0080029,0.000910812,-0.0423659,0.0111979,0.0201638,0.0130865,0.0126743,0.0757161,-0.0138501,0.0126466,-0.00819448,-0.00899125,0.00173964,1.06529,-0.0181959,-0.104668,0.00912097,-0.0229408,-0.00611839,-0.547724,-0.0320753,-0.0265653,0.000910812,-0.0110867,-0.0197414,0.00410126,0.0240475,-0.0155385,0.0757161,-0.147182,-0.019676,-0.00819448,0.0732562,-0.0152421,1.06529,-0.313059,-0.200802,0.00912097,-0.189416,0.00217052,-0.547724,-0.299515,-0.0702077,0.000910812,0.0172242,-0.0411802,0.00410126,-0.0305212,-0.040187,0.0201638,0.0328614,-0.0435086
1.12622,0.0021385,0.00185847,0.0114765,-0.00184844,-7.13373e-05,-0.333287,0.00166091,0.000162374,0.00137225,-0.00290256,-3.41308e-05,0.0229721,-0.00225179,0.000119969,0.0477661,-0.00344351,-5.99316e-05,0.131009,-0.00143174,-0.000161697,-0.00701087,0.0253057,-0.0346085,0.0114765,0.0750029,-0.077543,-0.333287,-0.284306,0.0211022,0.00137225,0.00896495,0.0244853,0.0229721,0.173298,0.0013322,0.0477661,-0.066617,-0.0247432,0.131009,-7.09494e-05,-0.0509941,-0.00701087,-0.00106029,0.000117218,1.12622,-0.00568808,-0.00790629,-0.333287,0.0052555,-0.00031547,0.00137225,0.0101628,-9.80631e-05,0.0229721,0.00176832,-0.000309761,0.0477661,-0.00699831,-4.4037e-06,0.131009,-0.0030056,0.00126047,-0.00701087,-0.620697,-0.0465108,1.12622,-0.443026,-0.530002,0.0114765,-0.547471,-0.0690553,0.00137225,0.915104,-0.0345831,0.0229721,-0.0471924,-0.0577106,0.0477661,-0.426624,-0.00148745,0.131009,0.10187,0.107769,-0.00701087,-0.00111702,0.000746296,1.12622,0.0011625,0.00179503,0.0114765,0.00218568,0.000638507,-0.333287,-0.00180777,0.000384728,0.0229721,0.00297596,0.000455704,0.0477661,0.00106912,0.00022906,0.131009,0.000734811,0.000384372,-0.00701087,-0.044323,0.0139173,1.12622,-0.0474159,-0.0210754,0.0114765,-0.0119836,0.0125184,-0.333287,0.0790378,0.00947383,0.00137225,0.00411762,0.0110844,0.0477661,-0.0162402,0.0137497,0.131009,0.0477168,0.0132874,-0.00701087,-0.0220708,-0.000620969,1.12622,-0.0431275,-0.109833,0.0114765,-0.106953,-0.00393502,-0.333287,-0.0369639,-0.0213642,0.00137225,0.118289,-0.0247014,0.0229721,0.0179113,-0.0137994,0.131009,-0.107474,-0.021977,-0.00701087,0.0632191,-0.0187125,1.12622,-0.278778,-0.21007,0.0114765,-0.151932,0.012603,-0.333287,0.00457666,-0.0566205,0.00137225,0.0141296,-0.0427231,0.0229721,0.114558,-0.0388236,0.0477661,-0.150072,-0.0465355
1.18715,-0.000387733,0.00195217,0.0138321,0.000684892,-0.000112668,-0.118851,0.000232275,0.000141028,0.00183369,-0.00189786,-0.000119868,0.041843,-0.00471686,9.44539e-05,0.0753684,-0.00165584,-0.000146153,0.186302,-0.00224717,-0.000258056,-0.00582725,-0.0771641,-0.0278927,0.0138321,0.228072,-0.0942057,-0.118851,-0.173848,0.00895223,0.00183369,0.0164365,0.0338449,0.041843,0.387704,-0.00612544,0.0753684,-0.115616,-0.0382642,0.186302,-0.0812069,-0.0694392,-0.00582725,-0.0128641,4.3914e-05,1.18715,-0.00839442,-0.00831863,-0.118851,0.00751369,-0.000323418,0.00183369,0.00111889,1.66731e-05,0.041843,-6.40953e-06,-0.000284477,0.0753684,-0.00275554,0.000137037,0.186302,-0.00242761,0.00177424,-0.00582725,-0.0903465,-0.0496906,1.18715,-0.98073,-0.555255,0.0138321,-1.50732,-0.0697229,0.00183369,0.577837,-0.0188724,0.041843,-0.620153,-0.0447666,0.0753684,-0.105668,0.0268122,0.186302,0.496372,0.16397,-0.00582725,0.00014577,0.000698551,1.18715,0.00151527,0.00186776,0.0138321,0.000803537,0.000674532,-0.118851,0.000959171,0.000443458,0.041843,0.00114641,0.00045197,0.0753684,-0.000428832,0.000128174,0.186302,0.000340378,0.000360516,-0.00582725,0.0388451,0.0134853,1.18715,-0.059028,-0.0228369,0.0138321,0.00339596,0.0127597,-0.118851,0.0319636,0.0109448,0.00183369,0.044663,0.0109709,0.0753684,-0.0203835,0.014825,0.186302,0.0196734,0.0139283,-0.00582725,-0.0182894,-0.00298158,1.18715,-0.124279,-0.114998,0.0138321,-0.02653,-0.00175166,-0.118851,-0.0513181,-0.0161631,0.00183369,0.100508,-0.0296614,0.041843,0.0549418,-0.0120602,0.186302,-0.028675,-0.0242781,-0.00582725,-0.0700775,-0.0221828,1.18715,-0.179225,-0.219339,0.0138321,-0.0946932,0.0230355,-0.118851,0.0847808,-0.0430333,0.00183369,0.00423384,-0.0442659,0.041843,-0.106692,-0.0374602,0.0753684,-0.107645,-0.0495624
1.24809,-0.00214947,0.00204587,0.0161876,-0.000698891,-0.000153998,0.0955849,-0.00267657,0.000119683,0.00229512,0.00084041,-0.000205605,0.0607139,-0.000239532,6.89387e-05,0.102971,0.00107576,-0.000232374,0.241595,0.00309607,-0.000354415,-0.00464364,-0.0745367,-0.0211769,0.0161876,0.106733,-0.110868,0.0955849,0.160593,-0.00319772,0.00229512,0.0142771,0.0432045,0.0607139,-0.0510984,-0.0135831,0.102971,-0.0757734,-0.0517852,0.241595,-0.342561,-0.0878844,-0.00464364,-0.0158373,-2.939e-05,1.24809,-0.0111262,-0.00873097,0.0955849,0.00186838,-0.000331366,0.00229512,-0.0112677,0.000131409,0.0607139,0.00415749,-0.000259194,0.102971,0.00327949,0.000278478,0.241595,-0.000472098,0.002288,-0.00464364,0.359875,-0.0528704,1.24809,-1.36255,-0.580509,0.0161876,-0.903223,-0.0703905,0.00229512,-0.238012,-0.00316163,0.0607139,0.152132,-0.0318226,0.102971,0.202143,0.0551119,0.241595,0.564167,0.220171,-0.00464364,0.00177953,0.000650805,1.24809,0.00203313,0.00194048,0.0161876,0.000293109,0.000710557,0.0955849,0.00241178,0.000502188,0.0607139,0.00101111,0.000448236,0.102971,-0.00101577,2.72867e-05,0.241595,-0.000210986,0.000336659,-0.00464364,0.0846588,0.0130534,1.24809,-0.0611269,-0.0245983,0.0161876,0.0018699,0.013001,0.0955849,-0.0267185,0.0124157,0.00229512,0.0498238,0.0108573,0.102971,0.0180788,0.0159003,0.241595,0.0543507,0.0145691,-0.00464364,0.0034441,-0.00534219,1.24809,-0.189608,-0.120163,0.0161876,0.0397046,0.000431709,0.0955849,-0.00405732,-0.010962,0.00229512,-0.0126248,-0.0346214,0.0607139,0.00793124,-0.0103211,0.241595,-0.0781886,-0.0265792,-0.00464364,-0.14596,-0.0256531,1.24809,-0.102548,-0.228607,0.0161876,0.142275,0.0334679,0.0955849,-0.155319,-0.0294462,0.00229512,0.000780243,-0.0458088,0.0607139,-0.103733,-0.0360968,0.102971,-0.0827185,-0.0525893
1.30902,-0.00268911,0.00213957,0.0185432,-0.00254675,-0.000195329,0.310021,-0.00322771,9.8337e-05,0.00275656,0.00392695,-0.000291342,0.0795848,0.00205778,4.34235e-05,0.130573,0.000220619,-0.000318596,0.296888,0.00437776,-0.000450774,-0.00346002,0.166428,-0.014461,0.0185432,-0.116918,-0.127531,0.310021,-0.397181,-0.0153477,0.00275656,0.0347944,0.0525642,0.0795848,-0.417748,-0.0210407,0.130573,-0.0125762,-0.0653062,0.296888,-0.39967,-0.10633,-0.00346002,0.00241875,-0.000102694,1.30902,-0.0132472,-0.00914331,0.310021,-0.00335546,-0.000339315,0.00275656,-0.0112192,0.000246146,0.0795848,0.00752732,-0.00023391,0.130573,0.00457705,0.000419918,0.296888,0.00642751,0.00280176,-0.00346002,-0.176566,-0.0560503,1.30902,-1.4547,-0.605763,0.0185432,0.390326,-0.0710581,0.00275656,-0.128521,0.0125491,0.0795848,0.883224,-0.0188786,0.130573,0.185998,0.0834116,0.296888,0.294147,0.276373,-0.00346002,0.0011463,0.00060306,1.30902,0.00269569,0.0020132,0.0185432,0.000635525,0.000746582,0.310021,-0.000577962,0.000560918,0.0795848,0.00118118,0.000444502,0.130573,-0.000572576,-7.36002e-05,0.296888,0.000616208,0.000312802,-0.00346002,0.00882338,0.0126215,1.30902,-0.0525066,-0.0263598,0.0185432,-0.0178192,0.0132424,0.310021,0.134372,0.0138866,0.00275656,0.000482836,0.0107438,0.130573,0.0591159,0.0169757,0.296888,0.042983,0.01521,-0.00346002,0.0333602,-0.0077028,1.30902,-0.212218,-0.125328,0.0185432,0.03884,0.00261507,0.310021,0.0717573,-0.00576098,0.00275656,-0.1179,-0.0395814,0.0795848,0.0127211,-0.00858191,0.296888,-0.115828,-0.0288802,-0.00346002,-0.0100875,-0.0291235,1.30902,-0.0808996,-0.237876,0.0185432,0.294305,0.0439004,0.310021,-0.203215,-0.015859,0.00275656,0.0112132,-0.0473517,0.0795848,-0.0645719,-0.0347335,0.130573,-0.162795,-0.0556162
