aS_vs_dE_abscissa,aS_vs_dE_spline,aS_vs_dE_regression,aS_vs_dS_abscissa,aS_vs_dS_spline,aS_vs_dS_regression,aS_vs_initT_abscissa,aS_vs_initT_spline,aS_vs_initT_regression,aS_vs_lBt0_abscissa,aS_vs_lBt0_spline,aS_vs_lBt0_regression,aS_vs_lae_abscissa,aS_vs_lae_spline,aS_vs_lae_regression,aS_vs_lk_abscissa,aS_vs_lk_spline,aS_vs_lk_regression,aS_vs_lw_abscissa,aS_vs_lw_spline,aS_vs_lw_regression,dE_vs_aS_abscissa,dE_vs_aS_spline,dE_vs_aS_regression,dE_vs_dS_abscissa,dE_vs_dS_spline,dE_vs_dS_regression,dE_vs_initT_abscissa,dE_vs_initT_spline,dE_vs_initT_regression,dE_vs_lBt0_abscissa,dE_vs_lBt0_spline,dE_vs_lBt0_regression,dE_vs_lae_abscissa,dE_vs_lae_spline,dE_vs_lae_regression,dE_vs_lk_abscissa,dE_vs_lk_spline,dE_vs_lk_regression,dE_vs_lw_abscissa,dE_vs_lw_spline,dE_vs_lw_regression,dS_vs_aS_abscissa,dS_vs_aS_spline,dS_vs_aS_regression,dS_vs_dE_abscissa,dS_vs_dE_spline,dS_vs_dE_regression,dS_vs_initT_abscissa,dS_vs_initT_spline,dS_vs_initT_regression,dS_vs_lBt0_abscissa,dS_vs_lBt0_spline,dS_vs_lBt0_regression,dS_vs_lae_abscissa,dS_vs_lae_spline,dS_vs_lae_regression,dS_vs_lk_abscissa,dS_vs_lk_spline,dS_vs_lk_regression,dS_vs_lw_abscissa,dS_vs_lw_spline,dS_vs_lw_regression,initT_vs_aS_abscissa,initT_vs_aS_spline,initT_vs_aS_regression,initT_vs_dE_abscissa,initT_vs_dE_spline,initT_vs_dE_regression,initT_vs_dS_abscissa,initT_vs_dS_spline,initT_vs_dS_regression,initT_vs_lBt0_abscissa,initT_vs_lBt0_spline,initT_vs_lBt0_regression,initT_vs_lae_abscissa,initT_vs_lae_spline,initT_vs_lae_regression,initT_vs_lk_abscissa,initT_vs_lk_spline,initT_vs_lk_regression,initT_vs_lw_abscissa,initT_vs_lw_spline,initT_vs_lw_regression,lBt0_vs_aS_abscissa,lBt0_vs_aS_spline,lBt0_vs_aS_regression,lBt0_vs_dE_abscissa,lBt0_vs_dE_spline,lBt0_vs_dE_regression,lBt0_vs_dS_abscissa,lBt0_vs_dS_spline,lBt0_vs_dS_regression,lBt0_vs_initT_abscissa,lBt0_vs_initT_spline,lBt0_vs_initT_regression,lBt0_vs_lae_abscissa,lBt0_vs_lae_spline,lBt0_vs_lae_regression,lBt0_vs_lk_abscissa,lBt0_vs_lk_spline,lBt0_vs_lk_regression,lBt0_vs_lw_abscissa,lBt0_vs_lw_spline,lBt0_vs_lw_regression,lae_vs_aS_abscissa,lae_vs_aS_spline,lae_vs_aS_regression,lae_vs_dE_abscissa,lae_vs_dE_spline,lae_vs_dE_regression,lae_vs_dS_abscissa,lae_vs_dS_spline,lae_vs_dS_regression,lae_vs_initT_abscissa,lae_vs_initT_spline,lae_vs_initT_regression,lae_vs_lBt0_abscissa,lae_vs_lBt0_spline,lae_vs_lBt0_regression,lae_vs_lk_abscissa,lae_vs_lk_spline,lae_vs_lk_regression,lae_vs_lw_abscissa,lae_vs_lw_spline,lae_vs_lw_regression,lk_vs_aS_abscissa,lk_vs_aS_spline,lk_vs_aS_regression,lk_vs_dE_abscissa,lk_vs_dE_spline,lk_vs_dE_regression,lk_vs_dS_abscissa,lk_vs_dS_spline,lk_vs_dS_regression,lk_vs_initT_abscissa,lk_vs_initT_spline,lk_vs_initT_regression,lk_vs_lBt0_abscissa,lk_vs_lBt0_spline,lk_vs_lBt0_regression,lk_vs_lae_abscissa,lk_vs_lae_spline,lk_vs_lae_regression,lk_vs_lw_abscissa,lk_vs_lw_spline,lk_vs_lw_regression,lw_vs_aS_abscissa,lw_vs_aS_spline,lw_vs_aS_regression,lw_vs_dE_abscissa,lw_vs_dE_spline,lw_vs_dE_regression,lw_vs_dS_abscissa,lw_vs_dS_spline,lw_vs_dS_regression,lw_vs_initT_abscissa,lw_vs_initT_spline,lw_vs_initT_regression,lw_vs_lBt0_abscissa,lw_vs_lBt0_spline,lw_vs_lBt0_regression,lw_vs_lae_abscissa,lw_vs_lae_spline,lw_vs_lae_regression,lw_vs_lk_abscissa,lw_vs_lk_spline,lw_vs_lk_regression
0.369931,0.0015279,0.000965465,-0.00586593,0.00243458,0.000822707,-1.99714,-0.000848215,0.000103032,0.00186727,0.00309369,0.000722182,-0.078679,0.00279126,0.00130661,-0.189912,-0.000456144,0.000900463,-0.218178,-0.000703637,0.000943572,0.000755252,-0.145108,-0.0827945,-0.00586593,-0.191749,-0.0650315,-1.99714,-0.176779,-0.0128974,0.00186727,-0.253735,-0.0707062,-0.078679,-0.285213,-0.0862259,-0.189912,-0.00197906,0.0623204,-0.218178,0.169973,0.00379962,0.000755252,0.00139873,-0.00087027,0.369931,-0.00119852,-0.00175202,-1.99714,-0.00261174,-3.13769e-05,0.00186727,0.00417334,-0.000995959,-0.078679,-0.0015325,-0.000572145,-0.189912,-0.00671464,-0.000274895,-0.218178,-0.000313331,-0.00167161,0.000755252,-0.0744408,-0.0171156,0.369931,-0.0837162,-0.14423,-0.00586593,0.164411,0.0146343,0.00186727,-1.19268,0.0573844,-0.078679,0.293808,0.0943177,-0.189912,0.54163,0.0879855,-0.218178,0.0452192,-0.181833,0.000755252,-0.00264561,0.000427236,0.369931,-0.000770226,0.000569368,-0.00586593,0.00169876,0.000456424,-1.99714,0.000983315,-5.19279e-05,-0.078679,0.000135921,0.000587994,-0.189912,-0.000392334,0.000405193,-0.218178,-0.000292989,0.000681717,0.000755252,0.0342892,0.0244831,0.369931,0.0118981,0.0247209,-0.00586593,0.0193664,0.0249028,-1.99714,0.0334344,0.0289459,0.00186727,0.0255466,0.0234484,-0.189912,0.0199715,0.0210224,-0.218178,0.0336043,0.0228834,0.000755252,0.203623,0.030371,0.369931,-0.178843,-0.0264754,-0.00586593,0.0674479,0.0350232,-1.99714,-0.0222125,0.0526035,0.00186727,0.0942653,0.0310465,-0.078679,-0.0141984,0.0122799,-0.218178,-0.0201799,0.032383,0.000755252,-0.0386863,-0.0209905,0.369931,-0.160321,-0.0684173,-0.00586593,0.100608,-0.0298301,-1.99714,0.0108473,-0.0704997,0.00186727,-0.00809795,-0.0327646,-0.078679,-0.087824,-0.0326133,-0.189912,0.0415524,-0.0181945
0.431955,0.0018147,0.000987648,-0.00416529,0.0021883,0.000816197,-1.77604,-0.00114,0.000181224,0.00232864,0.000928894,0.000696113,-0.0696748,0.00284538,0.0012627,-0.160991,0.000422891,0.000887743,-0.184229,-0.000930067,0.000919464,0.00175743,-0.0826645,-0.0804475,-0.00416529,-0.366179,-0.0710407,-1.77604,-0.0850151,-0.0206864,0.00232864,-0.101307,-0.0668712,-0.0696748,-0.221328,-0.0859165,-0.160991,0.0912188,0.0432812,-0.184229,0.0394684,-0.0110938,0.00175743,-0.00350873,-0.000884109,0.431955,-0.00285478,-0.00187277,-1.77604,-0.000414208,-0.000125084,0.00232864,-0.00158778,-0.001036,-0.0696748,0.00215805,-0.000598231,-0.160991,-0.00826702,-0.000353158,-0.184229,0.00397488,-0.00153372,0.00175743,-0.24617,0.00151667,0.431955,-0.0279549,-0.161772,-0.00416529,0.618598,0.00413041,0.00232864,-0.549422,0.0809546,-0.0696748,0.0868475,0.0846675,-0.160991,0.457577,0.0743033,-0.184229,0.0851402,-0.153311,0.00175743,-0.00141394,0.000413161,0.431955,-0.000856266,0.000588939,-0.00416529,0.000608009,0.000446255,-1.77604,9.07184e-05,1.47811e-06,-0.0696748,0.00135118,0.0005739,-0.160991,-0.00037104,0.000407998,-0.184229,0.00111705,0.000637775,0.00175743,0.0332525,0.0239397,0.431955,0.010689,0.0247571,-0.00416529,0.0269096,0.024751,-1.77604,0.0154333,0.0284449,0.00232864,0.0160542,0.0231254,-0.160991,0.0132568,0.0214734,-0.184229,0.0141776,0.0231544,0.00175743,-0.0102557,0.0298206,0.431955,-0.162769,-0.0342618,-0.00416529,0.0658261,0.0334302,-1.77604,-0.107767,0.0501191,0.00232864,0.0504681,0.0312713,-0.0696748,-0.0116673,0.013857,-0.184229,-0.09466,0.0320319,0.00175743,0.0662106,-0.0221023,0.431955,-0.178658,-0.0749092,-0.00416529,-0.00926564,-0.0268388,-1.77604,-0.0409315,-0.0649798,0.00232864,0.055663,-0.0365179,-0.0696748,0.00130474,-0.0316033,-0.160991,-0.0529033,-0.0185687
0.49398,0.00072962,0.00100983,-0.00246466,0.000773152,0.000809687,-1.55494,-0.00208883,0.000259416,0.00279001,-0.00320815,0.000670044,-0.0606705,0.00252287,0.00121878,-0.132071,0.00019143,0.000875023,-0.150279,0.000792747,0.000895356,0.00275962,-0.113209,-0.0781005,-0.00246466,-0.414698,-0.0770499,-1.55494,0.0295726,-0.0284753,0.00279001,0.134756,-0.0630363,-0.0606705,-0.116902,-0.085607,-0.132071,0.1059,0.0242419,-0.150279,0.313608,-0.0259872,0.00275962,-0.00416371,-0.000897948,0.49398,-0.00371558,-0.00199351,-1.55494,0.00274008,-0.000218791,0.00279001,-0.0048662,-0.00107603,-0.0606705,0.00403778,-0.000624317,-0.132071,-0.00663509,-0.00043142,-0.150279,-0.000588412,-0.00139583,0.00275962,0.227132,0.0201489,0.49398,-0.0797505,-0.179315,-0.00246466,0.602252,-0.00637345,0.00279001,0.429238,0.104525,-0.0606705,0.210868,0.0750173,-0.132071,0.439668,0.0606211,-0.150279,-0.0816796,-0.124789,0.00275962,0.00122008,0.000399086,0.49398,-0.000287578,0.000608509,-0.00246466,-7.66464e-05,0.000436087,-1.55494,-0.00125554,5.48841e-05,-0.0606705,0.00232121,0.000559806,-0.132071,-0.000345619,0.000410803,-0.150279,0.000717019,0.000593832,0.00275962,0.0279253,0.0233964,0.49398,0.0110054,0.0247933,-0.00246466,0.0347975,0.0245991,-1.55494,0.00765848,0.0279438,0.00279001,0.00554563,0.0228024,-0.132071,0.00670108,0.0219243,-0.150279,0.0222857,0.0234254,0.00275962,-0.081793,0.0292702,0.49398,-0.135963,-0.0420482,-0.00246466,0.0639424,0.0318373,-1.55494,-0.114939,0.0476346,0.00279001,0.0319618,0.0314961,-0.0606705,-0.0224586,0.0154342,-0.150279,-0.0783437,0.0316808,0.00275962,0.0504892,-0.0232141,0.49398,-0.207381,-0.0814011,-0.00246466,-0.141966,-0.0238474,-1.55494,-0.0909657,-0.0594598,0.00279001,0.0187153,-0.0402713,-0.0606705,0.0438292,-0.0305932,-0.132071,-0.104604,-0.0189428
0.556004,-0.000818236,0.00103202,-0.000764023,0.00111769,0.000803176,-1.33384,-0.0031798,0.000337608,0.00325139,-0.00267592,0.000643975,-0.0516663,0.00213389,0.00117486,-0.10315,-0.00174008,0.000862302,-0.116329,0.00217352,0.000871248,0.0037618,-0.0705223,-0.0757535,-0.000764023,-0.0897332,-0.0830591,-1.33384,0.135334,-0.0362642,0.00325139,0.013607,-0.0592014,-0.0516663,-0.0347977,-0.0852975,-0.10315,0.0126904,0.00520267,-0.116329,0.522754,-0.0408805,0.0037618,-0.00019561,-0.000911787,0.556004,-0.00394715,-0.00211425,-1.33384,0.00354348,-0.000312499,0.00325139,-0.00513061,-0.00111607,-0.0516663,0.00186832,-0.000650403,-0.10315,-0.000891388,-0.000509683,-0.116329,-0.0046653,-0.00125795,0.0037618,0.696552,0.0387811,0.556004,-0.159337,-0.196857,-0.000764023,0.244692,-0.0168773,0.00325139,0.349926,0.128095,-0.0516663,0.818905,0.0653671,-0.10315,0.531309,0.046939,-0.116329,-0.0894197,-0.0962678,0.0037618,0.00119328,0.000385011,0.556004,0.000511859,0.00062808,-0.000764023,0.000457396,0.000425918,-1.33384,-0.000858683,0.00010829,-0.0516663,0.00217985,0.000545711,-0.10315,-0.000478563,0.000413609,-0.116329,-0.000275665,0.000549889,0.0037618,0.02246,0.022853,0.556004,0.0142624,0.0248295,-0.000764023,0.0456862,0.0244473,-1.33384,0.0398109,0.0274428,0.00325139,0.0239184,0.0224795,-0.10315,-0.0017847,0.0223753,-0.116329,0.0355762,0.0236963,0.0037618,0.100828,0.0287198,0.556004,-0.119806,-0.0498346,-0.000764023,0.114564,0.0302443,-1.33384,-0.0719128,0.0451502,0.00325139,0.0257176,0.0317209,-0.0516663,-0.0550169,0.0170113,-0.116329,-0.0460389,0.0313298,0.0037618,-0.030842,-0.0243259,0.556004,-0.234671,-0.0878929,-0.000764023,-0.0363355,-0.0208561,-1.33384,-0.0613004,-0.0539398,0.00325139,-0.0568423,-0.0440247,-0.0516663,-0.0347281,-0.0295832,-0.10315,-0.0435927,-0.019317
0.618029,-0.00163374,0.0010542,0.000936612,0.000898758,0.000796666,-1.11274,-0.00239912,0.0004158,0.00371276,0.000260987,0.000617906,-0.042662,0.00249421,0.00113095,-0.07423,-0.00276619,0.000849582,-0.0823798,0.00162553,0.000847141,0.00476398,0.000323147,-0.0734065,0.000936612,0.118811,-0.0890683,-1.11274,0.0984329,-0.0440531,0.00371276,-0.201405,-0.0553664,-0.042662,-0.0564105,-0.0849881,-0.07423,-0.0460788,-0.0138366,-0.0823798,0.324867,-0.0557739,0.00476398,0.00288574,-0.000925627,0.618029,-0.00371715,-0.00223499,-1.11274,0.00445555,-0.000406206,0.00371276,-0.00506269,-0.00115611,-0.042662,-0.00181576,-0.000676489,-0.07423,0.00258768,-0.000587945,-0.0823798,-0.00157642,-0.00112006,0.00476398,0.292892,0.0574134,0.618029,-0.149758,-0.2144,0.000936612,0.0677639,-0.0273812,0.00371276,-0.169028,0.151665,-0.042662,1.24122,0.0557169,-0.07423,0.640148,0.0332568,-0.0823798,0.248886,-0.0677461,0.00476398,0.000115076,0.000370936,0.618029,0.000988634,0.00064765,0.000936612,0.00140285,0.000415749,-1.11274,0.000485736,0.000161696,-0.042662,0.00127984,0.000531617,-0.07423,-0.000506351,0.000416414,-0.0823798,-0.000723096,0.000505947,0.00476398,0.0174774,0.0223097,0.618029,0.0219769,0.0248657,0.000936612,0.0454762,0.0242955,-1.11274,0.0518418,0.0269417,0.00371276,0.0417005,0.0221565,-0.07423,0.00170995,0.0228262,-0.0823798,0.0354825,0.0239673,0.00476398,0.142319,0.0281694,0.618029,-0.139072,-0.0576211,0.000936612,0.168932,0.0286514,-1.11274,-0.0477917,0.0426658,0.00371276,0.0503832,0.0319457,-0.042662,-0.068834,0.0185884,-0.0823798,-0.0492093,0.0309787,0.00476398,-0.0798226,-0.0254377,0.618029,-0.24805,-0.0943848,0.000936612,0.0911851,-0.0178647,-1.11274,-0.0234949,-0.0484198,0.00371276,-0.101817,-0.047778,-0.042662,-0.0891088,-0.0285732,-0.07423,0.0324976,-0.0196912
0.680053,-0.00120843,0.00107638,0.00263725,-0.00198839,0.000790156,-0.891639,0.000540832,0.000493992,0.00417414,0.00260957,0.000591838,-0.0336578,0.00377904,0.00108703,-0.0453095,-0.000378932,0.000836861,-0.0484301,0.000609774,0.000823033,0.00576616,0.0451935,-0.0710594,0.00263725,-0.224108,-0.0950775,-0.891639,-0.0859752,-0.051842,0.00417414,-0.233584,-0.0515315,-0.0336578,-0.208401,-0.0846786,-0.0453095,0.0729828,-0.0328758,-0.0484301,-0.0251262,-0.0706673,0.00576616,0.00230699,-0.000939466,0.680053,-0.00327207,-0.00235573,-0.891639,0.00715876,-0.000499913,0.00417414,-0.00599852,-0.00119614,-0.0336578,-0.00381066,-0.000702575,-0.0453095,-0.00226588,-0.000666208,-0.0484301,0.00307745,-0.000982167,0.00576616,-0.557184,0.0760456,0.680053,-0.0277009,-0.231942,0.00263725,0.396452,-0.037885,0.00417414,-0.39527,0.175235,-0.0336578,0.862742,0.0460668,-0.0453095,0.658464,0.0195747,-0.0484301,0.476218,-0.0392244,0.00576616,-0.000400634,0.000356861,0.680053,0.000943957,0.00066722,0.00263725,0.00160325,0.000405581,-0.891639,0.00118852,0.000215102,-0.0336578,0.000226935,0.000517523,-0.0453095,-0.000134049,0.000419219,-0.0484301,-0.00047241,0.000462004,0.00576616,0.0129371,0.0217664,0.680053,0.0311989,0.0249019,0.00263725,0.0260494,0.0241437,-0.891639,0.00767858,0.0264407,0.00417414,0.0348554,0.0218335,-0.0453095,0.0294049,0.0232772,-0.0484301,0.029202,0.0242383,0.00576616,0.016358,0.027619,0.680053,-0.187604,-0.0654075,0.00263725,0.162703,0.0270584,-0.891639,-0.0731906,0.0401813,0.00417414,0.102518,0.0321705,-0.0336578,-0.0274338,0.0201655,-0.0484301,-0.0366948,0.0306277,0.00576616,-0.087649,-0.0265495,0.680053,-0.24183,-0.100877,0.00263725,-0.00628496,-0.0148734,-0.891639,-0.044278,-0.0428999,0.00417414,-0.0662788,-0.0515314,-0.0336578,0.00414906,-0.0275631,-0.0453095,0.012715,-0.0200653
0.742078,8.97045e-05,0.00109857,0.00433788,-0.00136037,0.000783646,-0.670539,0.000179704,0.000572185,0.00463551,0.00265323,0.000565769,-0.0246536,0.00232413,0.00104311,-0.0163891,0.00242374,0.000824141,-0.0144805,0.000917287,0.000798925,0.00676834,0.0355732,-0.0687124,0.00433788,-0.317554,-0.101087,-0.670539,-0.0205218,-0.0596309,0.00463551,-0.113778,-0.0476966,-0.0246536,-0.204497,-0.0843692,-0.0163891,0.262126,-0.0519151,-0.0144805,-0.184353,-0.0855607,0.00676834,-0.000722732,-0.000953305,0.742078,-0.00286793,-0.00247647,-0.670539,0.00697179,-0.000593621,0.00463551,-0.00248187,-0.00123618,-0.0246536,-0.00187478,-0.000728661,-0.0163891,-0.00828818,-0.00074447,-0.0144805,0.00237212,-0.000844278,0.00676834,-0.582768,0.0946778,0.742078,0.110843,-0.249485,0.00433788,0.220767,-0.0483889,0.00463551,-0.114999,0.198805,-0.0246536,0.173085,0.0364166,-0.0163891,0.573883,0.00589253,-0.0144805,0.0976438,-0.0107027,0.00676834,0.000368253,0.000342786,0.742078,0.000639487,0.000686791,0.00433788,0.000684579,0.000395412,-0.670539,-5.26686e-05,0.000268508,-0.0246536,-0.000127053,0.000503429,-0.0163891,0.000538721,0.000422024,-0.0144805,0.000387876,0.000418062,0.00676834,0.0108741,0.021223,0.742078,0.0335363,0.0249381,0.00433788,0.0265135,0.0239919,-0.670539,0.00521584,0.0259397,0.00463551,0.0336846,0.0215106,-0.0163891,0.05817,0.0237282,-0.0144805,0.0275275,0.0245093,0.00676834,0.00707211,0.0270687,0.742078,-0.221749,-0.0731939,0.00433788,0.105286,0.0254655,-0.670539,-0.0427648,0.0376969,0.00463551,0.0637209,0.0323953,-0.0246536,0.0347993,0.0217426,-0.0144805,0.0467671,0.0302766,0.00676834,-0.0971416,-0.0276613,0.742078,-0.217693,-0.107369,0.00433788,-0.0353908,-0.011882,-0.670539,-0.0613599,-0.0373799,0.00463551,0.0105099,-0.0552847,-0.0246536,0.0445474,-0.0265531,-0.0163891,-0.0560417,-0.0204395
0.804102,0.00177891,0.00112075,0.00603852,0.00332531,0.000777136,-0.449439,-0.00168776,0.000650377,0.00509688,0.000597453,0.0005397,-0.0156493,-0.00221276,0.000999197,0.0125313,0.000302311,0.000811421,0.0194692,0.00188392,0.000774817,0.00777052,0.034819,-0.0663654,0.00603852,0.0652178,-0.107096,-0.449439,-0.0696122,-0.0674198,0.00509688,0.0272156,-0.0438617,-0.0156493,0.0233788,-0.0840597,0.0125313,0.293541,-0.0709543,0.0194692,-0.0923026,-0.100454,0.00777052,-0.000323547,-0.000967145,0.804102,-0.00271167,-0.00259721,-0.449439,0.00518954,-0.000687328,0.00509688,0.00563887,-0.00127622,-0.0156493,0.00377107,-0.000754747,0.0125313,-0.00265081,-0.000822732,0.0194692,-0.000669639,-0.000706389,0.00777052,-0.367986,0.11331,0.804102,0.172013,-0.267027,0.00603852,-0.44869,-0.0588927,0.00509688,0.475693,0.222375,-0.0156493,-0.0734156,0.0267664,0.0125313,0.417629,-0.00778963,0.0194692,-0.586394,0.017819,0.00777052,0.000848185,0.00032871,0.804102,0.000363574,0.000706361,0.00603852,-0.000157163,0.000385243,-0.449439,-0.00103663,0.000321914,-0.0156493,0.000196248,0.000489335,0.0125313,0.00118432,0.000424829,0.0194692,0.00139984,0.000374119,0.00777052,0.0254658,0.0206797,0.804102,0.0232819,0.0249743,0.00603852,0.0439738,0.02384,-0.449439,0.0396166,0.0254386,0.00509688,0.0527103,0.0211876,0.0125313,0.049487,0.0241791,0.0194692,0.0274574,0.0247802,0.00777052,0.0405687,0.0265183,0.804102,-0.205771,-0.0809803,0.00603852,0.0486837,0.0238725,-0.449439,0.0358908,0.0352125,0.00509688,-0.0740316,0.0326201,-0.0156493,0.0699364,0.0233198,0.0194692,0.113899,0.0299255,0.00777052,0.019054,-0.0287731,0.804102,-0.179919,-0.11386,0.00603852,0.135265,-0.00889069,-0.449439,-0.0519435,-0.0318599,0.00509688,0.041973,-0.0590381,-0.0156493,-0.0792289,-0.025543,0.0125313,-0.0541348,-0.0208137
0.866127,0.00333186,0.00114293,0.00773915,0.00203043,0.000770626,-0.228338,-0.00138083,0.000728569,0.00555826,0.000182473,0.000513631,-0.00664506,-0.000872278,0.00095528,0.0414518,-0.00307762,0.0007987,0.0534188,0.00195668,0.000750709,0.00877271,0.0641956,-0.0640184,0.00773915,-0.0867611,-0.113105,-0.228338,-0.22335,-0.0752087,0.00555826,0.0328465,-0.0400267,-0.00664506,-0.105188,-0.0837502,0.0414518,0.133449,-0.0899936,0.0534188,0.138483,-0.115347,0.00877271,-0.00145931,-0.000980984,0.866127,-0.00273234,-0.00271795,-0.228338,0.00154417,-0.000781035,0.00555826,0.00304014,-0.00131625,-0.00664506,0.00757979,-0.000780833,0.0414518,0.00642312,-0.000900995,0.0534188,1.58633e-05,-0.0005685,0.00877271,-0.433694,0.131942,0.866127,0.134186,-0.28457,0.00773915,0.119693,-0.0693966,0.00555826,0.608275,0.245946,-0.00664506,0.476775,0.0171162,0.0414518,0.179177,-0.0214718,0.0534188,-0.981888,0.0463407,0.00877271,-3.83944e-05,0.000314635,0.866127,0.000286184,0.000725931,0.00773915,0.00141449,0.000375075,-0.228338,-0.000409766,0.00037532,-0.00664506,-0.000652283,0.00047524,0.0414518,0.00113488,0.000427635,0.0534188,0.00193522,0.000330176,0.00877271,0.0440533,0.0201363,0.866127,0.00965987,0.0250104,0.00773915,0.0101368,0.0236882,-0.228338,0.0497288,0.0249376,0.00555826,0.0389921,0.0208647,0.0414518,0.0208751,0.0246301,0.0534188,0.0220778,0.0250512,0.00877271,0.0354411,0.0259679,0.866127,-0.159978,-0.0887667,0.00773915,0.0515184,0.0222796,-0.228338,0.0373258,0.032728,0.00555826,-0.0141788,0.0328449,-0.00664506,0.0596548,0.0248969,0.0534188,0.0505757,0.0295745,0.00877271,0.0350715,-0.0298848,0.866127,-0.139668,-0.120352,0.00773915,0.1618,-0.00589934,-0.228338,-0.0651986,-0.02634,0.00555826,-0.078198,-0.0627915,-0.00664506,-0.060497,-0.024533,0.0414518,-0.00581956,-0.0211879
0.928151,0.0042021,0.00116512,0.00943979,-0.000854355,0.000764116,-0.00723837,0.000582354,0.000806761,0.00601963,0.000836806,0.000487562,0.00235918,0.00193526,0.000911364,0.0703722,-0.000764955,0.00078598,0.0873685,0.00127849,0.000726601,0.00977489,0.0373195,-0.0616714,0.00943979,-0.100943,-0.119114,-0.00723837,0.00353051,-0.0829976,0.00601963,-0.0587587,-0.0361918,0.00235918,-0.241369,-0.0834408,0.0703722,-0.072284,-0.109033,0.0873685,0.254463,-0.130241,0.00977489,-0.00659979,-0.000994823,0.928151,-0.00278476,-0.0028387,-0.00723837,-0.00513113,-0.000874742,0.00601963,-0.00543837,-0.00135629,0.00235918,0.00412446,-0.000806918,0.0703722,0.00262862,-0.000979257,0.0873685,0.00116614,-0.000430611,0.00977489,-0.430907,0.150574,0.928151,-0.00701888,-0.302112,0.00943979,0.290687,-0.0799004,0.00601963,0.506178,0.269516,0.00235918,0.732232,0.00746598,0.0703722,-0.12899,-0.0351539,0.0873685,-1.01358,0.0748623,0.00977489,-0.000814845,0.00030056,0.928151,0.000550547,0.000745502,0.00943979,0.00187535,0.000364906,-0.00723837,9.14072e-05,0.000428726,0.00235918,-0.000999969,0.000461146,0.0703722,-9.73835e-06,0.00043044,0.0873685,0.00148358,0.000286234,0.00977489,0.0426021,0.019593,0.928151,0.00612242,0.0250466,0.00943979,0.00568129,0.0235364,-0.00723837,0.0300312,0.0244365,0.00601963,0.00844826,0.0205417,0.0703722,0.0168947,0.025081,0.0873685,0.0188483,0.0253222,0.00977489,0.0388494,0.0254175,0.928151,-0.119877,-0.0965531,0.00943979,0.0344106,0.0206866,-0.00723837,-0.0722359,0.0302436,0.00601963,0.134344,0.0330697,0.00235918,0.0481211,0.026474,0.0873685,-0.0423011,0.0292234,0.00977489,-0.142202,-0.0309966,0.928151,-0.110023,-0.126844,0.00943979,-0.0166556,-0.00290799,-0.00723837,-0.0879231,-0.02082,0.00601963,-0.199975,-0.0665448,0.00235918,0.0270775,-0.0235229,0.0703722,-0.0100577,-0.021562
0.990176,0.00404793,0.0011873,0.0111404,0.00126796,0.000757606,0.213862,0.00156506,0.000884953,0.006481,0.000672412,0.000461493,0.0113634,-0.000549449,0.000867447,0.0992927,0.00176999,0.00077326,0.121318,0.000386576,0.000702493,0.0107771,-0.131744,-0.0593244,0.0111404,0.198937,-0.125123,0.213862,0.0738913,-0.0907865,0.006481,-0.149181,-0.0323569,0.0113634,0.0538051,-0.0831313,0.0992927,-0.044893,-0.128072,0.121318,0.0386237,-0.145134,0.0107771,-0.000906959,-0.00100866,0.990176,-0.00282007,-0.00295944,0.213862,-0.0034543,-0.00096845,0.006481,-0.00883631,-0.00139633,0.0113634,-0.00714747,-0.000833004,0.0992927,-0.00275183,-0.00105752,0.121318,-0.00168133,-0.000292721,0.0107771,0.0685729,0.169207,0.990176,-0.237712,-0.319655,0.0111404,-0.583905,-0.0904043,0.006481,0.673752,0.293086,0.0113634,-0.206659,-0.00218422,0.0992927,-0.285563,-0.0488361,0.121318,-0.775616,0.103384,0.0107771,0.000941124,0.000286485,0.990176,0.00119432,0.000765072,0.0111404,-0.000200367,0.000354737,0.213862,-0.00128802,0.000482132,0.0113634,0.000730561,0.000447052,0.0992927,-0.000726844,0.000433245,0.121318,-0.000111084,0.000242291,0.0107771,0.0291357,0.0190497,0.990176,0.020515,0.0250828,0.0111404,0.0390824,0.0233846,0.213862,0.0363779,0.0239355,0.006481,-0.00179404,0.0202187,0.0992927,0.0294216,0.025532,0.121318,0.0261845,0.0255931,0.0107771,0.0898519,0.0248671,0.990176,-0.109348,-0.10434,0.0111404,0.020199,0.0190937,0.213862,-0.0487864,0.0277592,0.006481,0.145271,0.0332945,0.0113634,0.0680908,0.0280511,0.121318,-0.0354918,0.0288724,0.0107771,0.0467076,-0.0321084,0.990176,-0.100116,-0.133336,0.0111404,-0.105798,8.33576e-05,0.213862,0.0539088,-0.0153,0.006481,-0.125038,-0.0702982,0.0113634,-0.014634,-0.0225129,0.0992927,-0.0468528,-0.0219362
